price,yr_built
760000,1979
902000,2003
505000,1951
200000,1961
260000,1967
417000,1928
287500,1986
450000,1961
825000,1979
1.48E+06,1926
319950,1921
682000,1981
560000,1956
350000,1985
270000,1995
284000,1990
308000,2004
450000,1956
540000,1989
380000,1959
522500,1971
118000,1978
280400,1968
710000,1995
720000,1993
787000,1961
537000,2012
650000,1916
154200,1948
238000,1979
285650,1953
485500,2006
315000,1942
4.67E+06,1983
627000,1965
525000,1994
526000,2014
480000,1910
970000,1996
640000,1965
279000,1985
303000,1940
315000,1918
336500,1979
163250,1951
444950,1962
285000,1998
370000,1938
330000,1997
395000,1950
440000,1944
625000,2012
435000,1991
299950,2005
560000,1944
380000,2002
333000,1906
499000,1926
386000,1980
320600,1947
285000,1946
450000,2013
175000,1933
544800,2004
220000,1981
374000,2009
200000,1984
259950,1984
255000,1971
447000,1975
287000,1926
344950,1932
212000,1921
425000,1962
170000,1922
565000,1928
234000,1940
1.51E+06,1983
345000,1993
415000,2009
760000,1922
484000,1976
360000,2006
875000,1988
930000,1954
250000,1966
394000,2012
865000,2007
477500,1918
1.25E+06,1947
270000,1947
567000,1974
635000,1940
1.87E+06,1930
183000,1973
309933,1950
945800,1973
503000,1948
220000,1957
335000,1987
650000,1969
511000,2005
275000,1938
576250,1989
1.45E+06,1988
186000,1912
655100,1922
328000,1998
441000,1973
370000,1981
630000,1959
470500,1958
285950,1948
698000,1958
268000,1991
1.63E+06,2003
355000,1993
299000,1952
1.00E+06,1926
275000,1958
475000,1918
260000,1989
416000,1932
495000,1915
357500,1952
459500,2003
258000,1994
600000,1962
665000,1937
165000,1959
297000,1994
350000,1942
2.45E+06,2008
180000,1958
339950,1981
365000,1952
955000,2001
732000,2004
500000,1947
610000,1961
525000,2004
170000,1966
300000,2005
389500,1986
330000,1955
269950,1988
107000,1948
249000,2005
442500,1935
579000,2002
621500,1984
203000,1958
222900,1942
453000,1991
190000,1941
320000,1962
733500,1904
555000,1994
364950,2003
490000,1989
688000,1957
165000,1942
506000,2004
2.19E+06,1905
754000,1968
949950,1959
443600,2003
380600,1998
722800,1985
342888,1948
555000,1957
613000,1991
480000,1956
619500,1911
437000,1980
621000,1959
810000,1906
415000,1964
250000,1918
585000,1968
220000,1946
580000,1963
1.32E+06,1964
675000,1968
695000,2002
915000,1954
375000,1947
500000,2008
335000,2004
170000,1912
320900,1971
508000,1978
228950,1968
433000,1929
267500,1951
910000,1939
370000,1984
320000,1911
660000,1956
787888,1977
329000,2005
602000,1941
375000,1959
212000,1926
224000,1977
315500,1986
350000,1902
389000,1989
285000,1962
425000,1958
190000,1980
374000,1971
292000,1904
475000,1911
546500,1985
82000,1954
219900,1954
440000,1910
400000,1919
453000,1955
330000,1983
359950,1991
616000,1983
245000,1960
296000,1997
193000,1924
456000,1927
480000,1956
382000,2005
650000,1904
431750,1957
419900,1997
315000,1995
597500,1979
615000,1978
605000,1984
220000,1990
340000,1960
620000,2001
602000,1973
575000,1951
285000,1987
306500,1965
325000,2002
623000,1973
256500,1993
473000,2002
549000,1985
305000,1986
317000,1988
450000,1963
225000,1947
500000,1956
207000,1955
474900,1948
515000,1994
542000,1922
725000,1977
314950,2003
375000,1983
500000,1989
689000,1978
525000,2006
360000,1968
425000,1948
239950,1949
577500,1915
615000,1948
516000,1997
1.22E+06,1986
1.66E+06,1937
315000,1943
250000,1959
250000,1942
925000,1967
358000,1955
262000,1997
500000,1964
1.30E+06,1919
500000,1984
675000,1988
235000,1955
545000,1955
350000,1981
320000,2008
452000,1968
875000,1922
325000,1998
756000,1947
319000,1978
455000,1926
330000,1953
510000,1980
532000,1964
775000,2014
410000,1953
205000,1915
585000,1999
255000,1975
415000,1904
459000,1925
354000,1965
587000,1995
782000,2004
570000,1965
414500,1941
185000,1928
262500,1961
370000,1965
362500,1954
536000,1993
425000,1921
435000,1973
435000,1942
400000,1942
446000,2008
1.25E+06,1959
300000,1991
404500,1938
910000,1986
771000,1927
335000,2009
390000,1965
288000,1963
403000,1956
510000,2006
751000,1980
408000,1950
1.01E+06,1920
575000,1956
330000,1951
565000,2013
456000,1999
652500,1990
582000,1949
700000,2004
235000,1917
460000,1977
475000,1981
579000,2003
507000,1945
210000,2004
359500,1993
248000,1987
239300,1952
315000,2009
970000,1976
510000,1954
418000,1956
699000,1996
871000,1967
515000,1967
400000,1952
445000,1954
1.11E+06,1956
212000,1976
710000,1980
225800,1907
520000,1983
1.30E+06,1968
248000,1950
556000,1957
319950,1958
320000,1984
245000,1992
700000,1987
628000,2015
640000,1948
420000,1942
349950,2002
307999,1996
749950,1949
290000,1919
235000,1962
225000,1937
302100,1937
520000,1939
285000,1975
525000,1981
374900,1982
377500,1926
587450,1927
245000,1979
200000,1994
2.14E+06,1997
607000,1991
1.25E+06,1967
549950,1981
250000,1960
525000,1991
440000,1957
425000,1918
739900,2004
315000,1993
340000,1917
366000,1995
315000,1952
299000,1959
350000,1950
340000,2003
460000,1962
224000,1957
140000,1940
246000,1930
330000,1995
306000,1969
324950,1949
345000,1987
207000,1954
238000,1953
695000,2000
649950,1979
515000,1947
452000,1998
236000,2003
1.29E+06,1998
563000,1972
410988,1967
339950,1985
1.20E+06,1986
340000,1992
808100,1956
236000,1998
330000,1965
799990,1910
240000,2003
343000,1960
332000,1993
945000,2003
239950,1943
674000,1946
200000,1967
453000,1966
330000,1950
285000,2009
338000,1948
264950,1951
880000,1954
209500,1976
380000,1958
336500,1994
360000,1983
911100,1924
249900,1944
175000,1962
549950,1988
225000,1945
270000,1945
400000,1980
299800,1925
555000,1989
230000,1988
360000,2002
415000,1910
355000,1976
635000,1997
353000,1978
999000,1957
265000,1967
250000,1959
225000,1951
553000,1944
565000,1961
312000,1907
475000,1991
320000,1992
453000,1964
320000,1910
610000,1947
385000,1959
215000,1983
215000,1920
415000,2003
350000,1947
395000,1947
898000,1963
480000,2006
1.24E+06,2007
599000,1989
770000,1999
1.21E+06,1980
1.59E+06,1953
880000,1989
332000,1942
445000,1966
849000,2004
752000,1903
450000,1996
420000,1955
330000,1997
409000,1972
350000,1968
570000,1994
315000,1982
224000,1930
293550,1965
350000,1966
1.11E+06,1988
442500,1997
616500,1992
506400,1989
324000,2001
169000,1931
595000,1928
299900,2002
332000,1977
432000,1978
510000,1996
270000,1986
750000,1986
509250,1914
189000,1969
726500,1999
287000,1933
679000,2004
316000,1987
498000,1992
448000,1979
535000,1951
560000,1990
437850,1975
435000,1983
510000,1998
520000,1980
509000,1989
575000,1905
365000,1969
795000,1979
285000,2005
955000,1969
775000,1955
400000,1997
570000,1991
955990,2014
1.15E+06,2006
459950,1979
245000,1942
281000,2003
205000,1942
290000,1968
635000,1954
310000,1918
470000,1906
600000,1990
279000,1969
538500,2000
594950,1989
533050,1953
510000,1974
360000,1974
435000,1960
559000,1967
645000,1991
340000,1919
565000,2001
575700,1941
1.01E+06,2006
540500,1996
265000,1954
699950,1941
355000,1946
381000,1954
564000,1962
114975,1942
325000,1953
299990,1953
751000,2006
425000,1984
665000,1947
833450,1996
575000,1948
190000,1967
314950,1967
601150,1906
315000,1948
545000,1954
565000,1979
175000,1954
530000,1987
4.49E+06,2001
430000,1960
225000,1981
312000,1937
380000,1951
222200,1953
1.44E+06,2006
329950,2002
995000,1992
929950,1993
692000,1987
402000,1911
510000,1962
249000,1959
244900,1966
289900,1944
552500,1939
760000,1984
440000,2006
286000,1954
260000,1950
355000,1985
318000,1959
255000,1952
139000,1978
485000,1976
549950,1995
588000,1916
975000,1950
402000,2005
245000,1959
445000,1976
195000,1991
385000,1962
450000,1955
1.09E+06,2004
396675,1945
242000,1951
380000,1943
496000,1941
399950,1980
895000,1998
690000,1926
270000,1927
349900,1949
454280,2004
390000,1992
275000,1983
300000,1990
700000,1940
520000,1950
715000,1987
404000,2006
490500,1998
1.49E+06,1964
557800,1944
571000,1959
410000,2006
225000,1971
700000,2004
500000,1905
536500,1925
330000,1980
249950,1976
249000,1943
249000,1909
780000,1950
1.20E+06,2004
434500,1975
590000,2002
417200,1910
649990,1976
506000,1926
348000,1999
301000,1998
427550,1940
361000,1951
460000,1946
958000,1984
445000,1911
373000,1999
525000,1977
364988,1997
324000,1941
625000,1960
237500,1980
429300,1965
155000,1949
614000,1940
650000,2014
625000,1986
587100,1961
380000,1991
479500,1917
382888,1900
540000,1940
691000,1972
760500,1912
685000,2006
199129,1955
335000,1988
305100,1974
830000,1959
810000,1993
500000,1988
490000,1947
490000,1912
272000,1960
280000,1979
233000,1955
275000,1952
375000,1991
445000,2004
437500,2002
426250,1905
358000,1967
1.18E+06,2003
305000,1939
415000,2004
520000,1918
733000,2003
411500,1954
540000,1909
270500,1960
422250,1998
655000,1977
1.20E+06,2006
550000,1990
460000,2004
159075,1944
470000,1908
235000,1939
309950,1961
433000,1966
895000,1967
291000,1967
835000,1988
640000,1936
438000,1965
540000,2005
325000,1993
380000,1924
510000,1947
380000,2004
825000,1973
880000,1996
1.80E+06,1933
790000,1930
287000,1942
509000,1913
270000,1965
210000,1949
415000,1930
550000,1985
1.25E+06,1957
499950,1955
659000,1907
265000,1990
492000,1994
715000,1958
175000,1925
975000,2011
306950,1945
630000,1916
367500,1969
699950,1977
1.00E+06,1909
285000,2007
215000,2004
1.05E+06,2001
1.37E+06,1962
235000,1930
604000,1923
750000,1947
800000,1967
580000,1914
350000,1911
353750,1956
1.10E+06,1969
465000,1963
568000,1929
1.01E+06,1910
213500,1961
250000,1976
357000,1942
425000,1918
571000,1988
588000,1977
275000,1979
565000,1998
460000,1961
603500,1977
490600,1986
1.01E+06,1900
500000,1972
249000,1990
235000,1970
410000,1942
370000,1952
360000,1968
1.41E+06,1966
298000,2003
485000,1977
400000,1960
580000,2003
355000,2009
650000,1992
261490,1943
347000,1968
485000,1926
601000,2012
380000,1989
565000,1976
750000,1993
291000,1975
560000,1987
725000,1984
539000,1993
470000,2000
264950,1947
200000,1900
453500,1967
811000,1943
425000,2005
1.53E+06,1974
562000,1980
281000,1992
270000,1979
205950,1963
310000,1950
350000,2003
843500,1953
370000,1908
279000,1979
408000,1960
392000,1952
455000,1917
310000,1965
323500,1943
364500,1944
280000,1977
289900,1943
585000,1927
269000,1990
280000,1994
287000,1965
183000,1926
309000,1961
920000,2003
815241,1907
405000,1975
525000,2001
150000,1943
240000,1946
698000,1920
440000,1982
204000,1936
875000,1947
650000,1960
392500,1947
400000,1921
653000,1971
452000,1900
345000,2007
350000,1952
650000,2004
525000,1926
840000,1926
1.33E+06,1926
259950,1989
998000,1969
1.07E+06,1988
1.91E+06,1955
190500,2007
465000,1977
370000,1906
290000,1958
350000,1950
740000,1950
460000,1959
290000,1972
475000,1987
214000,2003
455000,1951
275000,2007
305000,1966
449000,1981
366000,1918
348000,2003
515000,2003
950000,1988
815000,1991
199950,1993
386000,1969
273000,1991
284000,1994
399950,1950
285000,1927
315000,2004
250000,1960
290000,1967
725000,1988
410000,1983
855000,1988
399900,1994
852600,1977
235000,1940
230950,1912
230000,1997
404763,2014
245000,1992
188000,1964
626100,1987
428750,1929
522000,1980
684000,1988
1.07E+06,1983
611206,1963
350000,1942
894000,1993
420000,1953
400000,1962
675000,1981
426000,2004
750000,1984
368000,1958
342000,1950
700000,1959
848750,1989
720000,1939
525000,1967
397900,2000
405000,1989
392800,1986
394999,1958
340000,2004
482500,2005
812500,1991
450000,1954
398000,1954
1.08E+06,2006
540000,1959
275000,1923
780000,1921
225000,1931
503045,2009
249000,1990
569950,1916
450000,2003
1.10E+06,1950
700000,1927
454000,1991
555000,1969
214000,1970
590000,1988
459900,1978
205000,1987
390000,1980
970500,1960
790000,2000
320000,1969
552500,1907
1.05E+06,1924
230000,1966
680000,1950
985000,1912
375000,1990
431000,1900
463000,1991
350000,1966
485000,1964
355000,1967
603500,1910
860000,1920
259875,1996
685000,1959
382500,2003
490000,1902
229000,1953
430000,1953
580000,1974
510000,1940
489990,1975
440000,1983
479950,2006
806000,1997
875000,1996
710800,1992
565000,2004
359999,1995
625000,1922
349950,1999
415000,1967
435000,2004
225000,1948
770000,1954
340000,1959
965000,1981
667000,1968
250000,1947
397990,1948
535000,1952
265950,1951
258000,1986
505500,2005
455000,1978
1.35E+06,2005
600000,1958
329800,1996
222000,1947
450000,1962
952000,2004
625000,1927
226800,1960
1.21E+06,2000
350000,1961
395000,1962
285000,2002
553000,1948
254000,1957
348140,1924
354950,1977
706000,1942
499000,2006
427500,1971
439000,1991
545000,1998
842000,1920
685000,1997
665000,2003
255000,1917
565000,1959
274000,1962
260000,1969
581000,1961
625000,1926
220000,1969
765000,1982
1.33E+06,2004
700000,1911
351000,1959
413565,2014
363000,2008
679000,1962
473000,2005
585888,1966
405000,2001
650000,1965
415000,1975
575000,1951
220000,1985
610000,1967
499950,1941
883000,1990
436000,1925
320000,2007
425000,1989
204700,1967
384000,1987
314000,1984
535000,2003
568000,1979
426000,1973
675000,1908
380000,2000
685000,1927
429000,1991
799000,1968
318500,1978
925000,2002
420000,1963
570000,1906
1.05E+06,1960
333000,1954
1.36E+06,1931
660000,1953
350000,1980
682500,1980
399990,1943
860000,1968
216180,1948
300000,1989
145000,1960
255000,1960
250000,1984
245000,1978
445000,1979
562000,1957
501000,1963
190000,1918
862500,1996
1.09E+06,1922
575000,1960
250000,1935
310000,1962
1.40E+06,1957
284850,1969
570000,2003
304000,1954
560000,1983
325000,1954
557510,1912
305000,1967
320000,1958
455000,1978
383001,1963
545000,1931
487500,1925
345000,2002
583000,1974
534950,1977
403504,1904
500000,1946
319502,1990
525000,1960
563000,1996
898500,1911
651000,1991
450000,1911
665000,1975
825000,1929
200000,1938
295000,1998
748000,2004
580000,1967
275000,1942
196000,1963
235750,1938
315000,1965
338000,1999
353000,2006
235000,1998
569999,1990
505000,1968
1.23E+06,1906
299000,1950
240000,1991
1.96E+06,1960
1.27E+06,1913
405000,1986
304000,1953
272000,2003
412000,1925
698000,2001
400000,1942
305000,1994
585000,1962
190000,1982
760000,1988
570000,1977
144000,1946
139000,1942
525000,1945
293000,1935
267100,2005
1.50E+06,2005
240000,1992
975000,1915
279950,1970
405000,1979
400000,1973
225000,1954
250000,1967
272950,1991
625000,2007
670000,1910
1.07E+06,1990
540000,1963
525000,2003
425000,1947
465500,1965
443500,2006
350000,1972
850000,1984
205000,2008
315000,1977
470000,1992
1.10E+06,1973
340000,1979
310000,1960
305000,1950
307150,1959
729032,1977
750000,1958
289000,2006
480000,1950
529000,1974
585000,1944
704000,1976
607000,1926
580000,1978
875000,1976
610000,1976
230000,1941
510000,1976
733000,1977
169100,1953
250000,1953
500000,1977
700000,1948
379000,2001
650000,2002
412133,1948
480000,1962
650000,1957
505000,2005
931088,1957
570000,1964
475000,1919
240000,1959
462000,1979
1.12E+06,1912
243000,1970
660000,1957
1.19E+06,1939
1.68E+06,1998
6.89E+06,2001
368000,2004
811500,2004
275000,1948
650000,2001
485000,1995
425000,1976
530000,1978
657000,1954
315000,2002
273000,1954
550000,1975
347000,2006
525000,1972
490000,2007
500000,1978
585000,2008
926500,1981
465000,1927
200000,1975
1.68E+06,1998
220500,1949
329000,1949
715000,1997
780000,1997
410000,1949
778100,1949
406000,1952
665000,1963
305000,1947
265000,1991
485000,1923
600000,1977
510000,1940
195000,1972
432500,1965
490000,1967
270000,1992
370000,1984
327500,1991
826000,1908
510000,1934
587750,1941
449228,1965
565000,1999
660000,2000
400000,1977
612500,1949
560000,1917
727000,1939
224000,1976
1.08E+06,1990
439000,1977
335000,1980
779000,1937
452000,1948
775000,1947
235000,1967
370000,1953
790000,1976
903000,1947
209950,1967
309000,1988
440000,1948
571500,1959
514000,1906
323000,1947
290000,2002
2.58E+06,2006
1.36E+06,1979
551000,1946
960000,1979
720000,1989
218000,1979
334950,1997
605000,1979
825000,2006
268500,1974
230000,1969
1.34E+06,2000
245500,1955
440000,1982
571500,1993
182500,1997
217000,1951
335000,1941
501000,1924
339950,1979
340000,1968
582500,1966
298800,1948
317500,1977
598000,1926
375000,1980
465000,1996
551870,2006
295000,1993
263500,1977
1.10E+06,1958
300000,1920
780000,1924
325000,1956
370000,1949
715000,1974
356000,1938
329950,1976
490000,1984
429000,2005
510000,1983
550000,2003
467500,1956
615000,1926
325000,1953
219950,1907
950000,1946
925000,1912
251200,1953
215000,1968
245000,1970
259000,1922
349950,1925
1.57E+06,2001
600000,1939
405000,2001
625000,1993
430000,1943
533000,2004
1.05E+06,1999
230000,1931
275000,1975
403000,1926
550388,1966
415500,1958
913000,1925
334998,1942
201500,1959
820000,1997
371000,1951
229950,1976
344900,1976
840000,1924
285000,1967
475000,1979
420000,1924
685000,1909
879000,2005
197200,1942
529950,1909
1.09E+06,1992
792000,1915
262000,1994
353900,1927
380000,1983
305000,2002
440000,1994
1.01E+06,2001
549900,2003
678500,1992
270000,1986
430000,1949
1.93E+06,1914
790500,2014
447450,1991
375000,1954
565000,1963
400000,1918
246000,1976
329922,1967
1.25E+06,1969
375000,1910
385000,1944
591500,1912
255000,1960
275000,1959
800000,2010
327000,1952
355000,1954
310000,1947
869000,1979
272000,1942
665000,2000
225000,1989
375000,1989
375500,1975
550000,1948
248000,1946
546940,1946
680000,2001
350000,1997
593000,1994
390000,1958
297000,1924
355000,1965
309900,1987
257000,1992
1.70E+06,1959
300000,1987
500000,2014
900000,1968
695000,2001
213400,2001
425000,1939
420000,1986
411000,1948
762500,1986
569950,2001
258000,1916
499000,2004
310000,1961
398500,2005
250600,1981
352000,1985
600000,1909
645000,1946
291500,2004
350000,1940
279000,1974
320000,1940
495000,2004
490000,1989
770000,1926
215000,1959
665000,2005
423500,1987
850000,1900
155000,1943
505000,1963
780000,2005
165000,1970
707000,1972
497000,2000
349170,1955
287000,1963
2.38E+06,1969
645000,1963
238000,1990
328000,1990
365000,2003
380000,1948
525000,1962
402000,1926
308000,1969
405000,2006
808000,1951
875000,2010
860000,1982
367500,1960
604000,1987
230000,1934
435000,1978
347500,2007
525000,1981
280000,1940
490000,1940
265000,1942
645000,1979
390000,1964
267500,1988
1.28E+06,2007
404000,1958
380000,1989
812500,1978
265000,1959
480000,1967
264000,1939
1.35E+06,1969
550000,1966
615000,1929
464000,1967
365000,1976
490000,1977
280927,1977
282613,1954
675000,1982
575550,1985
259900,1990
450000,1996
487500,2013
275000,1973
305000,2002
395000,1977
215000,1940
410000,1920
440000,1976
1.16E+06,1994
500000,1956
