price,bathrooms
223000,1
390000,1
315000,1.75
612000,3
591000,1.75
800000,2.25
225000,2
589900,3
565000,2.5
650000,1.5
499000,2.5
280000,1
649950,2.5
420000,1.75
319990,2.5
265000,2
482000,1.75
452000,2.25
1.49E+06,4.25
375000,1
588000,3
635000,2.5
280500,2.5
210500,1.75
196500,2
1.40E+06,3.5
475000,1.75
550000,2.5
1.58E+06,3.25
240000,1.75
272000,1
408506,2.75
640000,2.5
316000,2.5
299000,2
447500,2.25
736500,2.5
665000,2
707000,2.5
215000,1.75
275000,2.25
648000,2.25
415000,2.5
690000,2
320000,2.75
750000,1.75
355000,2.25
246000,1.75
1.16E+06,1.75
744000,2.5
1.21E+06,3.75
217000,2
583000,2.5
515000,1.5
594000,1.75
303100,1.5
430000,1.75
708000,3.25
221000,1
325000,2.5
1.30E+06,0
385000,1.75
359500,2.5
433000,2
525000,1
356200,2
595000,2
560000,1.5
2.18E+06,3
513000,2
365000,1
368000,1.75
870000,2.75
225000,2.25
1.39E+06,4.5
177000,1.75
465000,1.5
750000,2.75
149000,1
605000,2.5
725000,2
413900,2.25
199950,1.5
400000,1
870000,1.5
292000,2.5
225000,1
466750,2
330000,1.5
770000,2.25
802500,2.25
378800,2.5
795000,2.75
460000,2
567000,2.5
209950,1.75
415000,1
424500,1.5
261000,1
365000,2.5
631000,2
3.80E+06,5.5
584000,2.5
310000,1.75
717000,2.5
667000,1.5
190000,1
430000,2
213000,1
475000,2.5
649000,2.75
715000,2.5
845000,3.5
390000,2.5
390000,3
328000,1.75
239999,2.75
225000,2
920000,1.75
940000,2.75
465000,1
241000,2
307550,2.5
490000,2.5
647000,2.5
780000,2.75
517500,2.5
295000,2
560000,1.5
319450,2
1.50E+06,3.25
340000,3
249950,1
499950,1
1.04E+06,1.75
750000,2.5
875000,2.5
678000,1.75
360000,1
354900,1
632000,2.5
350000,1.75
990000,4
1.65E+06,3.25
481000,2.5
485000,2.5
477000,2.5
560000,2.5
600000,3
622500,2.75
410000,2.25
318200,2.5
289000,2
263000,1.75
240000,1
281500,1
587206,3.5
482000,2.25
485000,1.75
309000,2.5
221000,2.25
700000,2.5
411500,3
285000,3.5
395000,3
237950,1.75
680000,2.5
199950,1
765000,3.5
515000,1
470000,1.5
330000,1
284000,2.5
295000,2.5
555000,2.5
350000,1
240000,2.25
419900,1.5
528000,2
481000,2.5
304700,1
715000,2.5
738950,2.75
215000,1.5
300000,2
346000,1.75
473000,3.5
500000,1.75
750000,1.5
519900,2
378500,1
314500,1.75
499950,1.5
1.74E+06,3.5
630000,2.5
360000,1.5
460000,1.5
361000,1
713400,2.25
445000,1
305000,1.5
1.43E+06,2.75
222000,1
510000,3.25
500000,3
605000,1
393000,2
725000,2.5
320000,1.75
210000,1.5
419900,2.5
410000,2.5
721000,2.25
605000,2
738000,1.75
725000,3
255000,1
303000,2.25
394950,2.5
530000,3
475000,2.5
250000,2.5
180000,1
443500,1
390000,2
430000,1.75
460000,4.5
660000,3.5
515000,1.75
482500,2
305000,1.5
835000,2.75
237000,2
445000,1.5
710000,2.5
180000,1
280017,2.5
436500,2.5
1.26E+06,2.5
420000,2.25
205000,1
570000,1.5
565000,1.75
287000,2.5
260000,1.75
470000,1.75
700000,2.5
249000,1.75
568000,1.75
500000,1
358000,2.5
225000,2.5
275500,1
495000,2.5
758800,2.25
280000,1.75
380500,2.5
3.20E+06,4.5
260000,1.75
630000,2.5
875000,2
457500,1
900000,1
235000,2
410000,2
355000,3
1.30E+06,4
467500,1.75
500000,4.5
995000,3.5
277000,1
630000,2.25
628000,2.75
655000,2.5
170000,1
352500,2.5
615000,2.75
165000,1
243500,2.5
304000,1.5
369000,1.5
779950,2.75
605000,2.25
292500,2.5
500007,1.75
449999,2.5
355000,2.5
258000,3
380000,2.25
650000,3
456500,2.5
259950,2
123000,1
520000,2.25
506000,2.25
425000,1
438000,2.5
1.49E+06,2.5
375000,2
337500,2.25
300000,2.25
627000,3.25
1.40E+06,4.25
674725,2.5
325000,2.75
230000,2
485000,1.75
315000,2.5
560000,2.75
444000,3
325000,1.5
118125,1
212000,1
428900,2.5
510000,2
416000,1.5
950000,3
204000,1.5
7.70E+06,8
878000,2.5
1.05E+06,3
350000,1
659500,1.75
395000,2.5
308950,2.5
410000,2
710000,3
175000,1
508800,2
606400,3
245100,1.75
540000,2.5
415000,1.5
469500,2.75
195000,1.75
1.62E+06,3.25
1.45E+06,3.5
1.20E+06,2.5
1.07E+06,3.75
555500,1
440000,1
485000,1
693000,2.5
295000,1
700000,2.5
767500,1.75
800000,4.25
440000,2
600000,2.5
1.16E+06,2.5
506000,1
474950,1.75
654000,2.5
710000,1
620000,2.25
390000,2
550000,2.25
353000,1.75
465000,2.5
279900,2
700000,1.75
395000,1
375000,2.5
547000,1
525000,3.25
285000,1
570000,1.75
409000,2.5
260000,2.5
348000,2.5
389000,1
445000,2.75
400000,1.75
302000,2.5
798000,2.5
335000,1
585000,2.5
2.50E+06,4
555000,2.25
3.10E+06,3
295000,2.5
265000,1.5
330000,2
286000,1.5
305000,2.5
970000,1
525000,2
355000,1.75
469950,2.5
435000,1
363500,2.5
595000,1.5
275000,1
295000,1
345000,2.25
485000,2.25
1.25E+06,2.5
340500,1
280000,1
449888,2.25
483000,1.75
445500,1.75
379900,3.5
599950,3.5
215000,1
263000,2.5
565000,1
950000,3
395000,1
1.54E+06,3.25
922000,2.5
330000,2.5
1.53E+06,3.75
323000,1.75
554000,2
500000,2
775000,3.5
340000,1.75
560000,1.75
304000,2.5
279900,1
315000,3
849000,2
325000,1.75
786000,3.5
384000,2.75
907000,1.5
700000,2.5
269500,2
269000,2.25
749950,2.5
325000,2.75
1.15E+06,1.5
406000,1.5
650000,2.5
295000,1.75
375000,2
395000,1
609000,3
510000,1.75
190000,2.25
250000,1
295000,1.5
740000,1.5
323000,1
713000,2.75
1.07E+06,1.75
460000,1.75
880000,1.75
585000,1.75
249950,1
450000,2.5
450000,2.5
1.78E+06,3.25
350000,3.25
292500,2.5
879000,2.75
1.18E+06,2.5
584999,2.75
366000,2.75
987500,2.25
300000,1
299000,1.75
560000,1.75
695000,2.5
360000,1.75
183500,1
311000,1.75
263000,1.75
269000,1.75
1.60E+06,3.5
564000,2.5
425000,2.5
679000,2.75
410000,2
340000,2.5
360000,1.75
450000,1.5
552000,2.75
294000,2
663500,1
1.98E+06,4.5
175409,1.5
459000,3
339950,1
393000,1.75
275500,1
485000,1
250000,1
935100,3.5
245000,1
670000,2.5
1.39E+06,3.5
440000,1.75
1.25E+06,2.5
203000,1.75
583000,2.5
575000,1
2.58E+06,3.5
1.60E+06,3.5
312500,2.5
455000,2.75
1.31E+06,3
605000,2.25
325000,2.25
630000,1.75
928950,3.75
489950,1.75
550000,2.25
237000,2
390000,2.5
665000,2.5
277000,3
545000,1
615000,2.5
343000,1.75
597000,2.5
600000,1
479000,1.75
292000,1.75
265000,1.5
623000,2.5
486000,2.5
520500,2
1.30E+06,3.5
825000,1
259900,1.75
1.17E+06,2.75
245000,1
830200,2.5
650000,2.5
305000,2
599000,2.5
272000,2.5
415000,2.5
319000,2.25
425000,1.75
297500,2.5
725000,2.5
325000,2.5
460000,1.75
396480,1
1.03E+06,1
370000,2.75
260656,1
431000,2.5
320000,1
296500,2.75
679000,2.5
359000,3
330000,3
350000,2.5
242000,1.5
692500,2.5
441000,1.5
765000,2.5
375000,1
365000,1.75
580000,1.5
1.61E+06,3.5
841000,2.5
515000,3
565000,2.5
365000,1.5
295000,1.5
406500,1
614905,2.5
1.40E+06,2.25
250000,1
549000,1
397000,2.5
184000,1.75
2.50E+06,3.25
499100,1.5
676101,1.5
290000,1
390000,1.75
465000,1
470000,2.75
435000,1
415000,1.75
450000,2
645000,2.5
231000,2
358000,1.5
330000,1
229950,1.5
403250,1.5
470000,2.5
239000,1
579000,1.5
380500,2
614285,2.75
376000,2
290000,1
487000,2.25
935000,2
255000,2.5
380000,2.5
450000,1
622000,2.5
292500,2.25
1.32E+06,3
410000,2
160000,1.75
809000,1.5
183750,2.75
411000,1.75
1.05E+06,1.75
625000,1
305000,2.25
915000,4.5
317000,1.5
165000,1
575000,1
219900,1
1.49E+06,3.25
300000,1
520000,1.75
310000,2.25
322500,2
320000,2.25
440000,2.5
578000,1
382000,1.5
535000,2.5
679000,2.5
258900,2.25
563000,1.5
562000,3
725000,1.75
236775,2.5
860000,3.5
270000,1.5
621000,2.75
527900,2.5
395000,2.25
320000,2
300000,2.5
320000,1.75
625000,2.25
505000,1
300000,2.5
363000,2.5
1.70E+06,3.5
1.15E+06,3.5
680000,2.5
678940,2.25
299000,1.75
379900,1.75
205000,1
387500,1
256000,1
548000,2.5
163000,1.75
367500,2
390000,2.25
415000,2.5
449000,2.25
460000,2
395000,2
300000,2
345000,1.75
825000,1.75
539950,2.5
410000,2
245000,1
482000,2.75
270000,1.75
475000,1.75
445800,2
518000,3
785000,0.75
430000,2.5
715000,1.75
560000,1.5
449000,1.75
805000,2.5
296000,2.5
275000,1
419950,1.75
285000,1.75
775000,2.5
288250,1.75
257000,1.75
377000,1
550000,1
339000,1
481500,1.75
224500,1.75
260000,1
865000,1
730000,3
550000,1
645000,2
250000,1.75
507200,3.5
380000,2.5
540000,1.75
738500,2.5
206000,1
265000,1
190000,0.75
339900,1
250000,2.5
416500,1
575000,2.5
385000,1.75
253000,1
460000,1
1.45E+06,2.5
492000,1
275000,2
542500,3.25
345000,1
575000,2.75
275000,2.5
510000,4.5
2.54E+06,3.5
830000,3.5
640000,2.5
702000,2.75
960000,2.5
190000,1
500000,2.25
529000,2.5
435000,1.75
670000,1.75
365000,2.25
1.27E+06,3
465000,1
285000,1.5
219950,1
220000,1.5
1.47E+06,4.5
1.11E+06,3.5
694000,2.5
620000,2.5
415000,1
765000,3
864000,1.75
385000,2
725000,1
545000,2.25
299900,1.75
639500,1.75
345000,1.5
1.13E+06,4
345000,1
600000,2
355000,1.75
698000,2.75
566000,2.25
449950,2.5
404600,1
258000,1
415000,2
320000,2.25
295000,2.5
389000,2
299900,1.75
394000,2.5
762000,2
697000,2.75
485000,2.5
189900,1
2.15E+06,2.75
345000,1.5
376500,2
775000,2
450000,1
760000,2.25
569000,2.5
500000,1.5
592500,2
620000,2.5
1.00E+06,4.25
815000,2.5
775000,2.75
340000,1
458000,1.75
250000,1.5
151600,1
515000,2.5
216000,1
245000,1.75
645000,2.75
249900,1
410000,1.75
499000,1.75
790000,3.25
458000,2.25
925000,2.5
152000,1
402000,2.5
340000,2
1.25E+06,2.5
775000,2.5
299800,1
340000,2.25
626000,2.25
324950,1
535500,2.5
817500,3.25
810000,3.5
565000,1.5
978000,1.5
530000,1
305000,2.5
345000,2.5
258000,2
275000,1
310000,1
713250,2
500000,1
472000,1.75
250000,1
725000,2.25
345000,2
460000,1.5
440150,1
390000,1.75
375000,1
224950,1.5
480000,1.5
721000,2.75
174000,1
170000,1
658000,1.5
860000,2
407450,1.5
615000,1.5
920000,3
195000,1
269950,1
855000,3.5
620000,2.25
276000,2
329000,1
270000,1.5
440000,2.5
639000,2.5
403500,1
585000,2.5
216000,1
1.15E+06,2.5
575000,2
430000,2.5
660000,1
338000,1
400000,2.75
210000,1
305000,1.75
365000,1
325000,2.75
245000,1.75
182000,1
440000,1
225000,2.25
358000,2.25
580000,2.5
240000,1.5
700000,3.25
325000,2.5
488000,2.25
875000,1
615000,2.5
321000,2.5
1.04E+06,2.5
299500,1
459000,1.5
435000,2.5
222000,1.75
485000,1
750000,3.5
266000,2.25
455000,1
490000,1.75
280000,1.75
1.45E+06,3.25
291000,1
745000,3
685900,2.5
160000,1.75
650000,2.5
250000,1
265000,1.5
599000,3.25
199950,1
712500,2.75
490000,1
511500,1
299000,1
685000,2.5
597000,2
210000,1
659000,2.5
540000,1
469000,2
1.07E+06,2.5
575000,2.5
725000,2.75
299950,1
375000,2
342450,1.5
315000,2.5
328000,2.75
323000,2.75
320000,3
550000,1
1.65E+06,3.5
1.21E+06,3.5
1.20E+06,3.5
120000,1
175000,1
169900,1
508000,2.75
335000,1
613200,2.75
420000,1.5
1.00E+06,3.25
342000,1
850000,2
582000,1.75
475000,2.5
570000,2.25
826600,3.25
387000,2.5
330000,1
653450,2.5
285000,1
217000,1
615000,1
580135,2.5
1.15E+06,3.5
231200,2
680000,2.75
267500,1.5
942000,2.75
435000,1.75
315000,1
354901,2.5
439888,2
360000,1
205000,1
299995,2.5
150000,1
575000,2.25
625000,2
950000,3.5
278800,2.5
713500,2
1.90E+06,2.25
439000,2
425000,2
252500,2.5
185000,1.5
406550,2.75
243000,1.5
500000,1.5
204750,1
222000,1.5
200000,1
367000,2.25
183000,1
300000,2.5
369000,1.75
380000,2
463000,2
475000,1
225000,1.75
371000,1.75
625000,2.5
3.20E+06,5
329000,1.75
634000,1.75
616000,2.5
1.82E+06,2.25
435000,2.25
320000,2.5
820000,3.5
310000,2.5
443750,2.25
795000,2.25
475000,2.5
585000,1.75
315000,1
635000,2.5
305000,1
785000,2
525000,1.75
537000,1.75
279950,1.75
659000,2
203000,1
782500,2.5
250000,1.75
279000,1
664000,2.5
2.90E+06,3.25
378500,2
535000,1.75
520000,1
369950,2
545000,2.25
360000,2.5
760000,1.5
450000,1.75
612500,2.5
280000,1
750000,2.5
237000,1
441500,1.75
251000,2
200000,1
332000,1
401500,2.5
585000,1.75
340000,2.5
920000,3.5
153000,1
299950,2.25
440000,2.5
293000,2.5
203000,1.75
193000,1.75
305000,1.75
495000,1.75
420000,1.75
569500,2.5
620000,2.5
466000,1.75
355500,1
687500,1
432100,2.25
500000,2.5
690000,3.25
350000,1
268000,1
120000,1
285000,2.5
365000,1.5
635000,2.5
630000,2.5
450000,3
590000,2.5
895000,1.75
160000,1
520000,1
432000,3.25
141800,1
980000,2
1.29E+06,2.5
740000,2.75
230000,1
3.40E+06,4.5
954500,2.25
622000,1.5
90000,1
342000,3
305000,2.5
259900,2.75
420000,2
250000,1
249950,1.5
199000,1
355200,1
425000,1.5
379500,1
860000,2.5
335000,2.5
865000,2.5
390000,1
569950,4.25
495500,2.5
476500,1.75
261000,1
375000,2
550000,2
230000,1
526750,2.5
606000,2
368500,2.75
275000,1
342000,1
278100,1.75
450000,2.75
349950,2.5
425000,2.5
435000,2.75
460000,2.5
323000,1.75
325000,1
480000,1.75
1.33E+06,2.5
210000,1.75
920000,4.5
399000,1
631750,1.75
184000,1
333000,2.5
218000,2
258305,1.5
775000,1.5
515000,2.5
455000,1.5
440000,2.5
1.44E+06,3.5
850000,2.25
480000,1.75
420000,2.75
408000,1.75
278000,1.75
1.20E+06,3
454000,2.25
1.85E+06,2.5
499000,2.25
590000,3
385000,3.5
1.25E+06,3.25
202200,1.75
450000,2.25
435000,2
550000,1
361000,2.25
760000,2.25
902000,2.5
505000,1.75
200000,1
260000,2.25
417000,1
287500,2.25
450000,1.5
825000,1.75
1.48E+06,3
319950,1
682000,2.5
560000,1.75
350000,1.75
270000,2
284000,1.75
308000,2.5
450000,2
540000,2.5
380000,1.5
522500,2.75
118000,1
280400,1.75
710000,2.75
720000,3.25
787000,1.75
537000,2.5
650000,1.5
154200,1
238000,2.5
285650,1
485500,1.5
315000,1
4.67E+06,6.75
627000,2
525000,2.5
526000,3.25
480000,1.5
970000,3.5
640000,2.5
279000,2.5
303000,2
315000,2
336500,1.75
163250,1
444950,1
285000,1
370000,1
330000,2.25
395000,2
440000,3
625000,2.75
435000,2.5
299950,2.5
560000,1.75
380000,3
333000,2
499000,1
386000,1.5
320600,2
285000,2
450000,4
175000,1
544800,2.75
220000,1.75
374000,2.25
200000,2
259950,2
255000,2.75
447000,1.75
287000,2.5
344950,2
212000,1
425000,2.75
170000,1
565000,1
234000,1
1.51E+06,2.5
345000,2.5
415000,2.75
760000,1.75
484000,2.5
360000,1.75
875000,2.75
930000,2.5
250000,2
394000,2
865000,3.5
477500,2
1.25E+06,2.75
270000,1.75
567000,2.25
635000,2.5
1.87E+06,2.75
183000,1.75
309933,1.75
945800,2.75
503000,1.75
220000,1
335000,1.75
650000,2.25
511000,3.5
275000,1
576250,1.75
1.45E+06,3.25
186000,2
655100,1
328000,2.5
441000,2.5
370000,1.75
630000,1
470500,2.25
285950,1
698000,1.5
268000,2.5
1.63E+06,3.75
355000,2.5
299000,1
1.00E+06,2.75
275000,2
475000,1.75
260000,2.5
416000,1.75
495000,1
357500,1
459500,1.5
258000,2.5
600000,2.25
665000,1
165000,1.5
297000,2.5
350000,1
2.45E+06,4.5
180000,1
339950,1.75
365000,1
955000,4.25
732000,2.5
500000,1.75
610000,2.75
525000,2
170000,1
300000,2.5
389500,3.5
330000,1.5
269950,2.25
107000,1
249000,1
442500,2
579000,2.5
621500,1.75
203000,1.5
222900,1
453000,1.5
190000,0.75
320000,1.75
733500,1.5
555000,2.25
364950,2.25
490000,1.75
688000,1.75
165000,1
506000,3.75
2.19E+06,2.25
754000,1.75
949950,2.5
443600,2.5
380600,2.5
722800,3.25
342888,1
555000,1.75
613000,2.5
480000,2
619500,1.5
437000,2.5
621000,2.5
810000,1.75
415000,2.25
250000,1
585000,1.5
220000,1
580000,2.5
1.32E+06,2.75
675000,2.5
695000,2.75
915000,2.75
375000,1
500000,1.5
335000,2
170000,1
320900,2.5
508000,1.75
228950,1.75
433000,2
267500,1
910000,1.5
370000,1.75
320000,1
660000,1.75
787888,2.25
329000,2.5
602000,1
375000,2
212000,1
224000,1.5
315500,2
350000,1
389000,4.5
285000,1.75
425000,1.75
190000,1.75
374000,1.75
292000,1
475000,1.75
546500,2.5
82000,1
219900,1
440000,1
400000,2.5
453000,1.75
330000,3.25
359950,2.75
616000,2.5
245000,1
296000,2
193000,1
456000,2
480000,1.75
382000,3.25
650000,1
431750,2
419900,2.5
315000,2
597500,3
615000,2.5
605000,3.25
220000,2.5
340000,2.5
620000,2.5
602000,1.75
575000,1.75
285000,2.5
306500,1.5
325000,2.5
623000,2.75
256500,2
473000,3.5
549000,2.5
305000,1
317000,2.5
450000,1.75
225000,2.5
500000,2
207000,1
474900,1
515000,2.5
542000,1
725000,2.75
314950,2.5
375000,2
500000,1.75
689000,1.75
525000,2.25
360000,1.5
425000,1
239950,1
577500,2.5
615000,1.75
516000,2.75
1.22E+06,2.75
1.66E+06,3.5
315000,1
250000,2
250000,1.5
925000,2.5
358000,1
262000,2.5
500000,1.75
1.30E+06,1
500000,1.75
675000,2.25
235000,1
545000,1
350000,1
320000,2.25
452000,2.5
875000,2
325000,1.5
756000,2.25
319000,2.5
455000,1.75
330000,1
510000,3.25
532000,1
775000,2.5
410000,1.75
205000,1.75
585000,2.5
255000,1.75
415000,1
459000,2
354000,1
587000,2.5
782000,3.5
570000,1.5
414500,1
185000,1
262500,1.5
370000,2.75
362500,1
536000,2.5
425000,2
435000,2.25
435000,2
400000,1
446000,1.5
1.25E+06,2.5
300000,2.25
404500,1
910000,2.5
771000,2.25
335000,2.5
390000,1.75
288000,2.25
403000,1.75
510000,2.25
751000,3
408000,1
1.01E+06,1
575000,2
330000,1.75
565000,2.25
456000,2.5
652500,2.5
582000,1.75
700000,2.5
235000,1
460000,1.75
475000,2.25
579000,2
507000,2
210000,2.5
359500,2.75
248000,1.75
239300,1
315000,2.25
970000,3
510000,1.5
418000,1.5
699000,2.5
871000,2.5
515000,1.75
400000,1
445000,1.75
1.11E+06,2.75
212000,1.5
710000,2.5
225800,1
520000,1.75
1.30E+06,3.75
248000,2
556000,2.5
319950,1.75
320000,2.75
245000,2.5
700000,2.5
628000,2.75
640000,2
420000,1.75
349950,2.5
307999,2.75
749950,2.75
290000,1
235000,1.75
225000,1
302100,1
520000,1
285000,1
525000,2
374900,2.75
377500,2
587450,2.25
245000,2.25
200000,2
2.14E+06,3.75
607000,2.5
1.25E+06,1.25
549950,2.5
250000,3
525000,2.5
440000,1.75
425000,2.75
739900,2.5
315000,2
340000,1
366000,2.75
315000,1.75
299000,1.5
350000,1
340000,1.75
460000,1.75
224000,1.5
140000,1
246000,2
330000,2.5
306000,1
324950,1
345000,1.5
207000,1
238000,1
695000,2
649950,2.5
515000,2.75
452000,2.5
236000,2.5
1.29E+06,3.5
563000,2.75
410988,1.75
339950,2.5
1.20E+06,2.5
340000,2.5
808100,3.25
236000,1.75
330000,1.75
799990,3.5
240000,2.5
343000,1
332000,2.5
945000,3.5
239950,1
674000,1.75
200000,1
453000,1.75
330000,1.75
285000,2.5
338000,1.75
264950,1
880000,2
209500,1.5
380000,2.5
336500,2
360000,2.25
911100,3.25
249900,1
175000,1
549950,2.5
225000,1.75
270000,1.75
400000,2.25
299800,1
555000,2.5
230000,2.5
360000,2.5
415000,1
355000,1.75
635000,2.5
353000,2.75
999000,4
265000,1.5
250000,1.75
225000,1
553000,1
565000,2.5
312000,1
475000,2.5
320000,2.75
453000,2
320000,1
610000,2.75
385000,1.5
215000,1.75
215000,1.5
415000,2.5
350000,1
395000,1
898000,1.75
480000,2.5
1.24E+06,2.5
599000,2.5
770000,3
1.21E+06,2.25
1.59E+06,2.25
880000,2
332000,2
445000,1.75
849000,2.75
752000,1.5
450000,7.5
420000,1
330000,2.5
409000,1.75
350000,1.75
570000,2.5
315000,1
224000,1
293550,1.75
350000,2.75
1.11E+06,2.5
442500,2.5
616500,2.5
506400,2.5
324000,2.25
169000,1.5
595000,2
299900,2.5
332000,2.25
432000,1.75
510000,2.75
270000,2.5
750000,2.5
509250,1.5
189000,1
726500,2.5
287000,2
679000,3.5
316000,2.25
498000,2.5
448000,1.75
535000,1
560000,3
437850,2.25
435000,2.75
510000,2.5
520000,2.5
509000,1.5
575000,1
365000,2.5
795000,2
285000,2.5
955000,2.25
775000,2.5
400000,3
570000,2.5
955990,3.25
1.15E+06,2.25
459950,2
245000,1.75
281000,1.5
205000,0.75
290000,1.75
635000,2.5
310000,1
470000,2
600000,2.5
279000,2
538500,3.5
594950,2.5
533050,1
510000,1.75
360000,2.25
435000,1
559000,1.75
645000,1.5
340000,1
565000,2.5
575700,1.75
1.01E+06,3.25
540500,2
265000,4
699950,2
355000,1.75
381000,1.5
564000,2.25
114975,1
325000,0.75
299990,1
751000,2.75
425000,2.25
665000,1.75
833450,4
575000,1.5
190000,1.75
314950,1.75
601150,2
315000,1
545000,1.5
565000,2.25
175000,1
530000,2
4.49E+06,3
430000,1.75
225000,1.75
312000,4
380000,1
222200,1
1.44E+06,3.5
329950,2.5
995000,2.5
929950,3.5
692000,2.5
402000,1
510000,1.75
249000,1
244900,1.5
289900,1
552500,1
760000,2.5
440000,2.75
286000,1.75
260000,1
355000,2.25
318000,1.75
255000,1
139000,1
485000,2.25
549950,1.75
588000,1.5
975000,2.5
402000,2
245000,1
445000,1.75
195000,1.75
385000,2
450000,1.5
1.09E+06,2.5
396675,1
242000,2.25
380000,1.75
496000,1
399950,2.5
895000,2.5
690000,2
270000,1.5
349900,2
454280,2.5
390000,2.5
275000,1.75
300000,2.5
700000,1.75
520000,1.75
715000,2.5
404000,2.5
490500,2
1.49E+06,2.75
557800,1.75
571000,2.25
410000,2.5
225000,1.5
700000,2.5
500000,1
536500,2
330000,2.5
249950,1.75
249000,1.75
249000,1.75
780000,1.75
1.20E+06,2.5
434500,1.75
590000,2
417200,1
649990,2.25
506000,1
348000,2.5
301000,2.5
427550,1
361000,1
460000,2.5
958000,3.5
445000,1.75
373000,2.5
525000,2.25
364988,2.5
324000,1
625000,3
237500,1.75
429300,2.25
155000,1
614000,2.75
650000,2.5
625000,2
587100,2.25
380000,2.5
479500,1
382888,1
540000,4.25
691000,2.75
760500,2
685000,2.5
199129,1
335000,3
305100,2
830000,2.25
810000,2.5
500000,2.25
490000,1.75
490000,1.75
272000,1.75
280000,2.25
233000,1
275000,1
375000,3.25
445000,2.75
437500,2.5
426250,1
358000,1.5
1.18E+06,3.5
305000,1
415000,1.75
520000,3
733000,3.5
411500,1
540000,1.75
270500,1.5
422250,1.5
655000,3.25
1.20E+06,3.25
550000,2.5
460000,2.25
159075,1.5
470000,1
235000,1
309950,1.5
433000,1.75
895000,2.5
291000,1.5
835000,2.5
640000,1
438000,2.25
540000,2.5
325000,2.5
380000,1.75
510000,1
380000,2.5
825000,2.5
880000,3.25
1.80E+06,3
790000,1
287000,1.5
509000,3
270000,2.25
210000,2
415000,1
550000,2.5
1.25E+06,2.5
499950,1
659000,1.5
265000,1.5
492000,3.75
715000,2.5
175000,1
975000,3.5
306950,1
630000,2
367500,1
699950,3.25
1.00E+06,3
285000,2.5
215000,1.5
1.05E+06,2.5
1.37E+06,2.75
235000,1
604000,2
750000,1.75
800000,2.25
580000,2
350000,1
353750,2
1.10E+06,2.75
465000,2
568000,2
1.01E+06,2
213500,1.5
250000,2.5
357000,1
425000,2
571000,2.5
588000,2.25
275000,1.5
565000,2.75
460000,1.75
603500,2.5
490600,2.5
1.01E+06,2
500000,2
249000,2.25
235000,2
410000,2
370000,1
360000,2.5
1.41E+06,2.25
298000,2.5
485000,2.25
400000,1.75
580000,2.5
355000,2.5
650000,2.5
261490,1
347000,1
485000,1
601000,2.5
380000,3.25
565000,3
750000,2.5
291000,2.25
560000,2.5
725000,2.25
539000,2
470000,3.25
264950,1
200000,1.5
453500,2.5
811000,2.5
425000,3.25
1.53E+06,2.25
562000,2.75
281000,2.5
270000,2.25
205950,1
310000,1
350000,1.75
843500,2
370000,2
279000,2
408000,1.75
392000,1
455000,1
310000,1.5
323500,3
364500,1
280000,2
289900,1.75
585000,1
269000,2.5
280000,2.25
287000,1.75
183000,1
309000,1
920000,2.5
815241,2.25
405000,1.75
525000,3.5
150000,1
240000,1.75
698000,2.25
440000,2
204000,1
875000,2
650000,1.5
392500,1
400000,1
653000,2.25
452000,1
345000,2.5
350000,1.75
650000,2.5
525000,3
840000,3
1.33E+06,2.5
259950,2
998000,3.5
1.07E+06,3
1.91E+06,3
190500,1.5
465000,2.25
370000,1
290000,4.5
350000,1.75
740000,1.75
460000,1.75
290000,1
475000,1.5
214000,2.5
455000,1
275000,2.5
305000,1.5
449000,2.5
366000,2.5
348000,2.5
515000,2.5
950000,2.5
815000,2.5
199950,3
386000,2
273000,2.25
284000,2.5
399950,1
285000,1.75
315000,2.5
250000,1
290000,2
725000,2.5
410000,2
855000,2.5
399900,2.5
852600,2.5
235000,1
230950,1
230000,2.25
404763,2.5
245000,2.5
188000,1.5
626100,2.5
428750,1
522000,2.25
684000,2.5
1.07E+06,2.25
611206,1
350000,1
894000,2.5
420000,1
400000,2
675000,3
426000,2.5
750000,2.25
368000,1.75
342000,1
700000,1.75
848750,3.75
720000,2
525000,2.25
397900,2.75
405000,2
392800,2
394999,1.5
340000,2.5
482500,2.25
812500,2.5
450000,2.5
398000,1.75
1.08E+06,3.25
540000,2
275000,2
780000,2
225000,1.5
503045,3
249000,2
569950,1
450000,2.25
1.10E+06,2
700000,2.5
454000,2.5
555000,1.75
